infer1,infer2,infer3,infer4,infer5,infer6,infer7,infer8,infer9,infer10,infer11,infer12,infer13,infer14,infer15,infer16,infer17,infer18,infer19,infer20,infer21,infer22,infer23,infer24,scan1,scan2,scan3,scan4,scan5,scan6,scan7,scan8,scan9,scan10,scan11,scan12,scan13,scan14,scan15,scan16,scan17,scan18,scan19,scan20,scan21,scan22,scan23,scan24,age,strategy,knowledge,precision,recall,fairness,prolific_id,condition,id,experiment
2,11,12,0,1,9,1,15,3,14,17,4,1,2,4,4,10,7,16,2,8,6,5,16,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,21,"I guess the proportion based on the proportion of thieves from the scanned visitors. If the frequency is high, I will more likely to scan the visitor from this planet.",3.0,5.0,4.0,4.0,,20_counter,exp4_4to20_17,4
3,15,5,1,2,9,0,18,2,10,16,2,0,0,5,4,4,4,17,2,2,17,3,15,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,21,"If the proportion of thieves to scanned was low, I kept my prediction low, and vice versa.",2.0,3.0,3.0,4.0,3034853030,20_counter,exp4_4to20_18,4
2,3,5,3,1,8,1,5,2,4,7,3,1,6,2,3,9,5,3,1,2,1,4,5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,20,Based on the amount of thieves from the previous planet. ,3.0,5.0,5.0,1.0,"Student ID: 3036751014,  Sona Username: Ari_ariadne12, Email: Ari_ariadne12@berkeley.edu (Sorry not too sure what prolific ID is)",20_counter,exp4_4to20_19,4
3,11,9,1,2,10,1,12,4,10,14,4,2,2,6,4,8,5,14,2,5,10,6,8,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,22,"I based it off of the proportion of thieves caught among those scanned, but only roughly, because it does not necessarily represent the whole population of the planet accurately, due to random sampling.",3.0,5.0,5.0,5.0,,20_counter,exp4_4to20_20,4
2,6,3,0,1,1,0,7,0,3,7,5,0,2,2,6,6,2,4,0,2,2,2,7,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19,1/3,1.0,1.0,1.0,1.0,vinson,20_counter,exp4_4to20_21,4
2,10,10,0,2,8,1,15,4,12,13,3,2,1,8,2,6,4,9,3,3,13,4,11,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,21,Based on the ratio of people who stole over the amount scanned,4.0,5.0,3.0,2.0,christina1135,20_counter,exp4_4to20_22,4
2,3,10,2,2,6,2,6,3,4,5,3,2,2,3,4,7,6,4,2,1,1,3,5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,21,I used the proportion of individuals that had gems to those that did not and whether or not they were scaned,2.0,3.0,1.0,3.0,,20_counter,exp4_4to20_23,4
2,7,7,1,2,6,2,8,2,3,9,4,1,2,4,4,7,5,6,3,3,4,5,9,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,20,40%,4.0,3.0,3.0,3.0,Mishel Tsoy (3037062342),20_counter,exp4_4to20_24,4
2,20,10,0,1,10,0,20,2,20,20,3,0,1,8,3,6,5,20,1,4,20,4,20,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,21,I would just look at the sample that was scanned and guess that that is accurate of the overall population. I know that this is probably not true but I had no other fair/systematic way of making the decisions.,2.0,3.0,5.0,3.0,3033627783,20_counter,exp4_4to20_25,4
2,15,10,0,1,9,0,18,2,20,20,3,1,1,6,3,6,5,15,1,3,18,4,18,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,20,I based this proportion on how many were scanned versus how many actually had a stolen gem,2.0,2.0,3.0,3.0,RPP ID: paigelpalmer SID:3034828902,20_counter,exp4_4to20_26,4
2,9,16,0,1,6,0,5,2,2,11,3,0,1,2,3,6,5,4,1,1,1,4,18,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,Extrapolated up from the percentage of people who were scanned and turned out to be thieves.,5.0,5.0,4.0,5.0,Student ID: 3033572429,20_counter,exp4_4to20_27,4
2,8,10,0,1,8,0,10,2,6,10,3,1,1,6,3,6,5,9,1,4,2,4,9,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,21,based if off of the 20 person sample we had and tried to keep my answers representative to that,6.0,4.0,3.0,5.0,3034512313,20_counter,exp4_4to20_28,4
2,5,6,0,1,5,6,4,2,2,9,2,7,0,3,2,3,6,3,1,1,1,4,10,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22,How many scanned were actually thieves,5.0,4.0,3.0,5.0,,20_counter,exp4_4to20_29,4
2,9,9,1,1,8,0,10,2,6,11,3,2,1,4,3,6,5,8,2,4,3,4,9,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,21,Depended on how many were scanned,5.0,6.0,4.0,4.0,,20_counter,exp4_4to20_30,4
2,14,10,0,1,9,0,17,2,14,18,3,0,1,5,3,6,5,16,1,4,9,4,17,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,20,"I took the proportion of scanned visitors and applied that to the rest of the unscanned visitors. If there were more theives than not, I would scan a visitor from that planet. Some of my estimations may have been slightly inexact. ",6.0,5.0,5.0,5.0,,20_counter,exp4_4to20_31,4
2,3,14,0,1,10,0,10,2,10,14,3,4,1,4,6,6,4,10,1,16,10,5,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,20,used the number of thieves/the number of scanned people,3.0,5.0,4.0,4.0,hannah6202,20_counter,exp4_4to20_32,4
2,15,10,0,1,9,0,15,2,10,7,3,1,1,6,3,6,5,10,1,4,10,4,18,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,20,By calculating what percentage of the tested people stole a gem and applying that to a new set of 20 people,1.0,3.0,2.0,1.0,3035790809,20_counter,exp4_4to20_34,4
2,13,10,0,2,10,0,18,3,10,17,3,0,1,6,3,6,5,14,2,4,8,4,16,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,22,"What I focused on the most were the results of the visitors that were scanned. If a relatively large proportion of the visitors scanned were thieves, I voted to scan the visitor from that respective planet.",3.0,4.0,3.0,5.0,3033767806,20_counter,exp4_4to20_35,4
2,15,10,0,1,10,0,15,3,14,15,3,0,1,6,4,6,5,15,2,3,10,5,16,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,19,from the percentage of visitors that stole,2.0,5.0,2.0,5.0,0616,20_counter,exp4_4to20_36,4
2,3,11,0,2,8,1,8,3,2,11,3,1,1,4,4,6,4,8,1,4,3,3,6,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,20,looked at how many were scanned and caught and took into consideration that it was a small sample size and how many went unscanned,5.0,5.0,3.0,4.0,3034574206,20_counter,exp4_4to20_38,4
4,14,11,3,3,11,1,19,5,6,16,5,2,5,8,4,6,9,16,4,4,3,8,10,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,22,number of positive divided by number of scanned,4.0,3.0,2.0,3.0,3036222656,20_counter,exp4_4to20_39,4
2,20,10,0,1,10,0,20,2,15,20,3,0,1,6,3,6,5,20,1,4,10,4,20,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,21,Percentage of thieves in scanned group,1.0,1.0,1.0,1.0,,20_counter,exp4_4to20_40,4
0,18,10,0,0,6,1,5,0,10,16,3,0,1,4,5,7,5,19,1,4,4,3,20,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19,Estimate from the scans/ thefts of that group ,4.0,4.0,4.0,5.0,,20_counter,exp4_4to20_42,4
18,6,10,0,15,9,18,9,15,10,13,3,17,1,11,18,6,18,10,1,10,2,20,12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,19,"At first I was basing my proportion on the number of gem thieves among the scanned visitors, but then I realized that Alex was basing his scans off of the rates of theft from each planet and that is a better source than just the sample size of whatever number of visitors were scanned in that one group of 20 visitors.",4.0,2.0,5.0,2.0,Don't know what this is,20_counter,exp4_4to20_44,4
2,16,10,0,1,11,0,18,2,15,18,3,0,1,6,3,6,5,16,1,4,10,4,17,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,19,"If the sample we tested was 20 people, then I would assume that in another group of 20 people from the same planet, the same number would be thieves. I generally used proportions to figure out how many thieves there were (ie 2 thiefs in sample of 5 corresponds to 8 thiefs in sample of 2020). Where the sample size was low like 1-5, and everyone was thieves or maybe all but one was a thief, it was slightly tough to assume how many out of 20 would be thieves, but I generally applied the same principles of proportion and then subtracted a couple to account for variation because of the small sample size. ",2.0,2.0,2.0,2.0,,20_counter,exp4_4to20_46,4
3,18,11,1,1,9,0,19,2,15,19,3,1,1,6,3,6,5,19,1,2,6,4,19,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,23,how many visitors did that were scanned (the ratio),3.0,4.0,2.0,3.0,3032740375,20_counter,exp4_4to20_49,4
2,3,7,1,1,6,0,5,2,2,2,3,4,2,2,3,3,5,4,1,1,2,4,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,4,4.0,5.0,4.0,5.0,,20_counter,exp4_4to20_50,4
2,16,9,2,1,8,0,17,2,17,18,3,1,1,7,3,7,6,18,1,5,15,4,18,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,22,"From the population of individuals who were scanned, I looked at the ratio of people stole gems and people who did not steal to see how much of the unchecked population was likely to have stolen.",3.0,2.0,1.0,2.0,3034141647,20_counter,exp4_4to20_51,4
2,3,10,0,1,8,0,20,2,14,18,3,0,1,5,3,6,5,20,1,4,15,4,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,20,From the proportion of the selected sample that has thief,3.0,5.0,3.0,5.0,3034867122,20_counter,exp4_4to20_52,4
4,3,9,2,3,8,2,10,4,7,9,4,2,1,6,4,6,3,8,3,3,3,7,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19 ,based on if the percentage who stole was high or low. ,5.0,6.0,5.0,3.0,3037269660 ,20_counter,exp4_4to20_60,4
